date,USD,JPY,CHF,GBP,EUR
2000-10-24,0.8386,90.76,1.5016,0.577,1.0
2000-10-25,0.8307,89.8,1.5015,0.5771,1.0
2000-10-26,0.8252,89.3,1.5088,0.5807,1.0
2000-10-27,0.8324,90.53,1.5124,0.5804,1.0
2000-10-30,0.8482,92.21,1.5235,0.5812,1.0
2000-10-31,0.8417,91.88,1.521,0.5809,1.0
2000-11-01,0.8554,92.83,1.5279,0.5912,1.0
2000-11-02,0.8646,93.63,1.5288,0.5956,1.0
2000-11-03,0.873,93.63,1.53,0.6013,1.0
2000-11-06,0.8667,92.86,1.5252,0.5995,1.0
2000-11-07,0.8587,92.13,1.5214,0.601,1.0
2000-11-08,0.8559,92.22,1.5198,0.6006,1.0
2000-11-09,0.8531,91.55,1.5209,0.6017,1.0
2000-11-10,0.8673,93.42,1.5233,0.6059,1.0
2000-11-13,0.862,92.82,1.5215,0.6016,1.0
2000-11-14,0.8583,92.6,1.5194,0.5995,1.0
2000-11-15,0.8596,93.22,1.5228,0.6031,1.0
2000-11-16,0.8569,93.29,1.5272,0.6018,1.0
2000-11-17,0.8535,92.95,1.5244,0.5999,1.0
2000-11-20,0.8488,92.7,1.5291,0.5955,1.0
2000-11-21,0.8474,93.28,1.5216,0.5968,1.0
2000-11-22,0.8429,92.46,1.5204,0.5959,1.0
2000-11-23,0.8427,92.9,1.5191,0.6,1.0
2000-11-24,0.8436,93.78,1.5205,0.5994,1.0
2000-11-27,0.8406,93.44,1.5152,0.5966,1.0
2000-11-28,0.8561,94.54,1.5148,0.6019,1.0
2000-11-29,0.865,95.01,1.5134,0.6069,1.0
2000-11-30,0.8684,96.44,1.5095,0.6128,1.0
2000-12-01,0.8735,97.75,1.5134,0.6095,1.0
2000-12-04,0.8908,98.6,1.5166,0.6137,1.0
2000-12-05,0.881,97.52,1.5095,0.6101,1.0
2000-12-06,0.8828,97.76,1.5116,0.6152,1.0
2000-12-07,0.8943,98.9,1.5152,0.6192,1.0
2000-12-08,0.8895,98.75,1.5128,0.6128,1.0
2000-12-11,0.8804,97.53,1.5091,0.6049,1.0
2000-12-12,0.8782,97.89,1.504,0.6064,1.0
2000-12-13,0.8748,98.4,1.5036,0.604,1.0
2000-12-14,0.8839,99.55,1.5055,0.603,1.0
2000-12-15,0.8984,100.93,1.5086,0.6088,1.0
2000-12-18,0.8966,100.54,1.5055,0.6074,1.0
2000-12-19,0.8903,99.96,1.5064,0.6072,1.0
2000-12-20,0.9059,102.05,1.5162,0.6173,1.0
2000-12-21,0.9146,102.37,1.5244,0.618,1.0
2000-12-22,0.924,103.78,1.522,0.6242,1.0
2000-12-25,,,,,1.0
2000-12-26,,,,,1.0
2000-12-27,0.931,106.08,1.5243,0.6254,1.0
2000-12-28,0.9285,106.4,1.5276,0.6238,1.0
2000-12-29,0.9305,106.92,1.5232,0.6241,1.0
2001-01-01,,,,,1.0
2001-01-02,0.9423,108.26,1.5218,0.6315,1.0
2001-01-03,0.953,108.88,1.522,0.6325,1.0
2001-01-04,0.9458,108.25,1.5217,0.6326,1.0
2001-01-05,0.9545,111.22,1.529,0.6349,1.0
2001-01-08,0.9497,110.55,1.5271,0.6328,1.0
2001-01-09,0.9401,108.78,1.5232,0.6314,1.0
2001-01-10,0.9412,109.33,1.5243,0.6308,1.0
2001-01-11,0.9523,111.75,1.5324,0.635,1.0
2001-01-12,0.9545,112.35,1.541,0.6408,1.0
2001-01-15,0.9428,111.92,1.5427,0.6388,1.0
2001-01-16,0.9412,111.27,1.5385,0.6407,1.0
2001-01-17,0.9396,110.6,1.5374,0.6366,1.0
2001-01-18,0.9404,111.28,1.5283,0.6385,1.0
2001-01-19,0.94,110.66,1.5268,0.638,1.0
2001-01-22,0.929,108.28,1.534,0.639,1.0
2001-01-23,0.9407,110.22,1.5316,0.6388,1.0
2001-01-24,0.9294,109.79,1.5323,0.6341,1.0
2001-01-25,0.9146,107.15,1.5247,0.6304,1.0
2001-01-26,0.9228,107.69,1.5278,0.6315,1.0
2001-01-29,0.9193,107.15,1.5228,0.6304,1.0
2001-01-30,0.9197,107.38,1.5204,0.6298,1.0
2001-01-31,0.9293,107.87,1.5302,0.6367,1.0
2001-02-01,0.9406,108.7,1.5327,0.6371,1.0
2001-02-02,0.9407,108.43,1.5377,0.6364,1.0
2001-02-05,0.9425,108.78,1.5383,0.6387,1.0
2001-02-06,0.9322,107.05,1.5385,0.6366,1.0
2001-02-07,0.9325,108.36,1.5392,0.6384,1.0
2001-02-08,0.922,106.97,1.5312,0.6355,1.0
2001-02-09,0.9227,108.3,1.5348,0.6382,1.0
2001-02-12,0.9288,109.22,1.5369,0.6398,1.0
2001-02-13,0.9275,108.59,1.5372,0.6376,1.0
2001-02-14,0.9178,106.61,1.5355,0.6306,1.0
2001-02-15,0.909,105.51,1.5315,0.6279,1.0
2001-02-16,0.9113,104.88,1.537,0.6284,1.0
2001-02-19,0.9213,106.71,1.5362,0.6344,1.0
2001-02-20,0.907,104.86,1.5351,0.6314,1.0
2001-02-21,0.9146,106.69,1.5361,0.6335,1.0
2001-02-22,0.9056,105.33,1.5317,0.627,1.0
2001-02-23,0.9064,105.7,1.5334,0.6265,1.0
2001-02-26,0.9105,106.07,1.5337,0.6283,1.0
2001-02-27,0.9163,106.41,1.5368,0.6349,1.0
2001-02-28,0.9248,108.45,1.5416,0.6387,1.0
2001-03-01,0.9269,108.72,1.5411,0.6392,1.0
2001-03-02,0.9363,111.55,1.5379,0.6356,1.0
2001-03-05,0.9305,111.14,1.5376,0.633,1.0
2001-03-06,0.9279,109.89,1.5373,0.6323,1.0
2001-03-07,0.9307,111.38,1.5372,0.6358,1.0
2001-03-08,0.9312,111.38,1.5418,0.6344,1.0
2001-03-09,0.9357,111.71,1.5431,0.6374,1.0
2001-03-12,0.9272,111.44,1.5413,0.6336,1.0
2001-03-13,0.9202,110.27,1.5374,0.6341,1.0
2001-03-14,0.9182,110.06,1.5361,0.6304,1.0
2001-03-15,0.9064,110.53,1.5387,0.6285,1.0
2001-03-16,0.8947,109.85,1.5367,0.6251,1.0
2001-03-19,0.8996,109.83,1.5354,0.6292,1.0
2001-03-20,0.902,110.64,1.5318,0.6313,1.0
2001-03-21,0.899,111.25,1.5338,0.6293,1.0
2001-03-22,0.8889,110.25,1.5283,0.6257,1.0
2001-03-23,0.8922,109.69,1.5319,0.6258,1.0
2001-03-26,0.8935,110.08,1.5328,0.6231,1.0
2001-03-27,0.8952,110.16,1.5347,0.624,1.0
2001-03-28,0.886,107.81,1.5304,0.6194,1.0
2001-03-29,0.884,108.96,1.5278,0.6148,1.0
2001-03-30,0.8832,110.74,1.5271,0.6192,1.0
2001-04-02,0.8772,110.83,1.5264,0.618,1.0
2001-04-03,0.8845,111.36,1.5272,0.6212,1.0
2001-04-04,0.9032,113.52,1.5264,0.6289,1.0
2001-04-05,0.902,112.04,1.5291,0.6282,1.0
2001-04-06,0.894,111.38,1.5276,0.6265,1.0
2001-04-09,0.9018,112.8,1.5293,0.6243,1.0
2001-04-10,0.8945,111.34,1.5275,0.6199,1.0
2001-04-11,0.884,109.8,1.5224,0.6179,1.0
2001-04-12,0.8849,109.0,1.5184,0.6173,1.0
2001-04-13,,,,,1.0
2001-04-16,,,,,1.0
2001-04-17,0.8791,108.75,1.5225,0.6131,1.0
2001-04-18,0.8778,107.82,1.5285,0.6156,1.0
2001-04-19,0.8827,107.49,1.529,0.6172,1.0
2001-04-20,0.8989,110.18,1.5311,0.6235,1.0
2001-04-23,0.9002,109.71,1.5311,0.6246,1.0
2001-04-24,0.8973,109.14,1.5282,0.6236,1.0
2001-04-25,0.8947,109.55,1.532,0.6227,1.0
2001-04-26,0.9013,110.36,1.5334,0.6246,1.0
2001-04-27,0.9023,112.01,1.5378,0.6254,1.0
2001-04-30,0.8876,109.67,1.5366,0.6195,1.0
2001-05-01,,,,,1.0
2001-05-02,0.8907,108.81,1.5416,0.6225,1.0
2001-05-03,0.8903,108.24,1.5419,0.6222,1.0
2001-05-04,0.8939,108.19,1.5434,0.6226,1.0
2001-05-07,0.8919,108.2,1.5432,0.62,1.0
2001-05-08,0.8866,108.21,1.5419,0.6185,1.0
2001-05-09,0.8827,107.5,1.5401,0.6213,1.0
2001-05-10,0.885,108.17,1.5404,0.6223,1.0
2001-05-11,0.8773,107.35,1.5353,0.6181,1.0
2001-05-14,0.8745,107.62,1.5327,0.6172,1.0
2001-05-15,0.8768,108.35,1.5319,0.6185,1.0
2001-05-16,0.8834,109.26,1.5329,0.6193,1.0
2001-05-17,0.8815,108.58,1.533,0.6165,1.0
2001-05-18,0.8777,108.35,1.5341,0.6137,1.0
2001-05-21,0.8754,107.79,1.5316,0.609,1.0
2001-05-22,0.8685,106.96,1.5317,0.6069,1.0
2001-05-23,0.8585,104.01,1.5269,0.6037,1.0
2001-05-24,0.8604,103.15,1.5269,0.6077,1.0
2001-05-25,0.8591,103.54,1.5272,0.6045,1.0
2001-05-28,0.8584,103.98,1.5272,0.6048,1.0
2001-05-29,0.8552,102.88,1.526,0.6032,1.0
2001-05-30,0.8558,102.77,1.5252,0.6024,1.0
2001-05-31,0.848,101.0,1.5206,0.5973,1.0
2001-06-01,0.8478,100.62,1.5209,0.5978,1.0
2001-06-04,0.8513,101.9,1.5218,0.6004,1.0
2001-06-05,0.8465,101.44,1.5142,0.5998,1.0
2001-06-06,0.8543,103.13,1.5181,0.6087,1.0
2001-06-07,0.8466,101.7,1.5236,0.6124,1.0
2001-06-08,0.8468,102.14,1.5219,0.6128,1.0
2001-06-11,0.8494,103.39,1.5228,0.6136,1.0
2001-06-12,0.8474,103.16,1.5222,0.6152,1.0
2001-06-13,0.8542,104.28,1.528,0.6203,1.0
2001-06-14,0.8492,103.52,1.5254,0.6114,1.0
2001-06-15,0.8662,104.74,1.5255,0.615,1.0
2001-06-18,0.8581,105.71,1.5292,0.6124,1.0
2001-06-19,0.8563,105.43,1.53,0.6132,1.0
2001-06-20,0.8513,105.0,1.5248,0.611,1.0
2001-06-21,0.8552,106.12,1.5204,0.6064,1.0
2001-06-22,0.8528,105.98,1.5168,0.6037,1.0
2001-06-25,0.8607,106.71,1.5202,0.6082,1.0
2001-06-26,0.8611,106.71,1.5222,0.609,1.0
2001-06-27,0.8622,107.05,1.5223,0.6091,1.0
2001-06-28,0.8511,106.15,1.5193,0.6035,1.0
2001-06-29,0.848,105.37,1.5228,0.6031,1.0
2001-07-02,0.8455,105.16,1.5209,0.598,1.0
2001-07-03,0.8497,105.43,1.5236,0.6019,1.0
2001-07-04,0.8453,105.16,1.5194,0.6026,1.0
2001-07-05,0.8422,105.74,1.5216,0.599,1.0
2001-07-06,0.8384,105.65,1.522,0.5996,1.0
2001-07-09,0.8459,106.19,1.5196,0.6014,1.0
2001-07-10,0.8545,107.28,1.5238,0.6052,1.0
2001-07-11,0.8611,107.21,1.5194,0.6078,1.0
2001-07-12,0.8538,106.16,1.5138,0.6071,1.0
2001-07-13,0.8539,106.12,1.5118,0.6091,1.0
2001-07-16,0.8583,107.45,1.5135,0.6126,1.0
2001-07-17,0.8516,106.65,1.5121,0.6088,1.0
2001-07-18,0.863,107.8,1.504,0.6127,1.0
2001-07-19,0.8723,107.7,1.507,0.615,1.0
2001-07-20,0.8776,108.36,1.5078,0.6118,1.0
2001-07-23,0.8676,107.62,1.5055,0.6097,1.0
2001-07-24,0.8708,108.07,1.5064,0.6139,1.0
2001-07-25,0.8793,108.9,1.5054,0.6157,1.0
2001-07-26,0.8764,108.58,1.5107,0.6146,1.0
2001-07-27,0.8768,108.65,1.5081,0.6141,1.0
2001-07-30,0.8751,109.45,1.5114,0.6136,1.0
2001-07-31,0.8755,109.3,1.5102,0.6143,1.0
2001-08-01,0.8817,109.85,1.5106,0.6156,1.0
2001-08-02,0.8788,109.02,1.5094,0.6145,1.0
2001-08-03,0.8806,109.05,1.5076,0.6164,1.0
2001-08-06,0.8805,109.08,1.5076,0.619,1.0
2001-08-07,0.8768,108.74,1.506,0.6195,1.0
2001-08-08,0.8763,107.94,1.5059,0.6187,1.0
2001-08-09,0.8853,109.16,1.5057,0.6234,1.0
2001-08-10,0.8936,109.31,1.5117,0.6269,1.0
2001-08-13,0.8991,109.33,1.5139,0.6312,1.0
2001-08-14,0.8968,110.04,1.5155,0.6312,1.0
2001-08-15,0.9114,109.62,1.5184,0.6344,1.0
2001-08-16,0.9144,109.66,1.5193,0.6328,1.0
2001-08-17,0.9138,110.34,1.5183,0.6327,1.0
2001-08-20,0.9149,110.18,1.5187,0.633,1.0
2001-08-21,0.9128,109.4,1.5166,0.6304,1.0
2001-08-22,0.9216,110.39,1.5199,0.6326,1.0
2001-08-23,0.9112,109.65,1.5194,0.6306,1.0
2001-08-24,0.9108,109.56,1.5193,0.6317,1.0
2001-08-27,0.909,109.18,1.5194,0.6307,1.0
2001-08-28,0.9042,108.75,1.5166,0.6281,1.0
2001-08-29,0.9122,108.94,1.5168,0.6269,1.0
2001-08-30,0.9095,108.95,1.5171,0.6257,1.0
2001-08-31,0.9158,108.65,1.5165,0.6285,1.0
2001-09-03,0.9072,107.92,1.5156,0.6235,1.0
2001-09-04,0.897,107.1,1.5151,0.6197,1.0
2001-09-05,0.8891,106.93,1.5101,0.6148,1.0
2001-09-06,0.8855,107.36,1.5115,0.6109,1.0
2001-09-07,0.8952,108.32,1.5118,0.6161,1.0
2001-09-10,0.9047,109.05,1.5145,0.6172,1.0
2001-09-11,0.8964,109.3,1.5146,0.6156,1.0
2001-09-12,0.9052,108.15,1.503,0.6176,1.0
2001-09-13,0.906,107.88,1.504,0.6169,1.0
2001-09-14,0.9219,108.33,1.4984,0.6247,1.0
2001-09-17,0.9269,108.61,1.488,0.6304,1.0
2001-09-18,0.9256,108.5,1.4788,0.6304,1.0
2001-09-19,0.9258,108.84,1.4835,0.6323,1.0
2001-09-20,0.9259,108.15,1.4735,0.632,1.0
2001-09-21,0.92,107.18,1.4464,0.6301,1.0
2001-09-24,0.9164,107.47,1.4602,0.6266,1.0
2001-09-25,0.9176,107.53,1.46,0.6275,1.0
2001-09-26,0.9219,108.62,1.4795,0.6255,1.0
2001-09-27,0.9205,109.75,1.4811,0.6244,1.0
2001-09-28,0.9131,109.02,1.4761,0.622,1.0
2001-10-01,0.9125,109.2,1.4799,0.6174,1.0
2001-10-02,0.9189,110.73,1.4803,0.6208,1.0
2001-10-03,0.9209,111.54,1.4844,0.6245,1.0
2001-10-04,0.9117,109.95,1.4856,0.6192,1.0
2001-10-05,0.9174,110.31,1.4874,0.6204,1.0
2001-10-08,0.9214,110.35,1.4762,0.6251,1.0
2001-10-09,0.9193,110.61,1.4814,0.6257,1.0
2001-10-10,0.9136,109.63,1.4826,0.6286,1.0
2001-10-11,0.9062,109.55,1.4852,0.6252,1.0
2001-10-12,0.904,109.65,1.4825,0.6248,1.0
2001-10-15,0.9097,109.8,1.4776,0.6273,1.0
2001-10-16,0.9052,110.05,1.4809,0.6262,1.0
2001-10-17,0.9022,109.75,1.484,0.6241,1.0
2001-10-18,0.9026,109.23,1.478,0.6249,1.0
2001-10-19,0.9009,109.1,1.4777,0.6249,1.0
2001-10-22,0.8969,109.18,1.4754,0.627,1.0
2001-10-23,0.8887,109.03,1.4791,0.6258,1.0
2001-10-24,0.8917,109.48,1.4798,0.6257,1.0
2001-10-25,0.8889,109.56,1.4779,0.624,1.0
2001-10-26,0.8911,109.25,1.4746,0.6234,1.0
2001-10-29,0.9005,109.94,1.4738,0.621,1.0
2001-10-30,0.9064,110.42,1.4703,0.6232,1.0
2001-10-31,0.9042,110.37,1.4682,0.6213,1.0
2001-11-01,0.9097,110.72,1.4725,0.6206,1.0
2001-11-02,0.9056,110.05,1.4741,0.6183,1.0
2001-11-05,0.8961,109.3,1.4713,0.6162,1.0
2001-11-06,0.8961,108.46,1.4715,0.6152,1.0
2001-11-07,0.9014,108.98,1.4704,0.6155,1.0
2001-11-08,0.8972,108.25,1.4679,0.6128,1.0
2001-11-09,0.893,107.47,1.4667,0.6144,1.0
2001-11-12,0.8919,107.66,1.4634,0.61355,1.0
2001-11-13,0.8842,107.14,1.4655,0.6125,1.0
2001-11-14,0.8803,107.2,1.4701,0.6126,1.0
2001-11-15,0.8825,107.91,1.4709,0.6149,1.0
2001-11-16,0.8845,108.46,1.4674,0.6175,1.0
2001-11-19,0.8793,108.48,1.4651,0.6186,1.0
2001-11-20,0.8824,108.47,1.458,0.6227,1.0
2001-11-21,0.8791,108.02,1.4573,0.6194,1.0
2001-11-22,0.8778,108.66,1.4594,0.6211,1.0
2001-11-23,0.8795,109.1,1.4617,0.6219,1.0
2001-11-26,0.8818,109.33,1.4663,0.622,1.0
2001-11-27,0.8788,108.99,1.4641,0.6236,1.0
2001-11-28,0.8831,108.94,1.4586,0.6235,1.0
2001-11-29,0.8887,109.23,1.4635,0.6236,1.0
2001-11-30,0.8898,110.06,1.4724,0.6238,1.0
2001-12-03,0.8925,110.21,1.4732,0.6275,1.0
2001-12-04,0.8902,110.5,1.4726,0.6259,1.0
2001-12-05,0.8919,110.84,1.4747,0.627,1.0
2001-12-06,0.8889,110.72,1.4741,0.62555,1.0
2001-12-07,0.8911,111.5,1.4787,0.6241,1.0
2001-12-10,0.885,111.82,1.4806,0.6198,1.0
2001-12-11,0.8908,112.3,1.4792,0.621,1.0
2001-12-12,0.8938,112.6,1.4739,0.6207,1.0
2001-12-13,0.8975,113.29,1.473,0.6209,1.0
2001-12-14,0.9016,115.05,1.4737,0.6217,1.0
2001-12-17,0.9049,115.68,1.4772,0.6213,1.0
2001-12-18,0.9012,115.26,1.4744,0.6189,1.0
2001-12-19,0.8983,114.68,1.4734,0.6197,1.0
2001-12-20,0.8973,115.05,1.4675,0.6203,1.0
2001-12-21,0.8943,115.88,1.4642,0.6176,1.0
2001-12-24,0.8798,114.23,1.4721,0.6127,1.0
2001-12-25,,,,,1.0
2001-12-26,,,,,1.0
2001-12-27,0.8823,115.9,1.4835,0.609,1.0
2001-12-28,0.8813,115.33,1.4829,0.6085,1.0
2001-12-31,,,,,1.0
2002-01-01,,,,,1.0
2002-01-02,0.9038,119.53,1.4833,0.6262,1.0
2002-01-03,0.9036,119.02,1.4856,0.6254,1.0
2002-01-04,0.8954,117.18,1.4789,0.6217,1.0
2002-01-07,0.8905,116.72,1.4719,0.6194,1.0
2002-01-08,0.8909,118.22,1.4703,0.6182,1.0
2002-01-09,0.8921,118.05,1.4791,0.61875,1.0
2002-01-10,0.8909,117.96,1.4833,0.6172,1.0
2002-01-11,0.8919,117.82,1.4795,0.6179,1.0
2002-01-14,0.8927,117.64,1.4791,0.6157,1.0
2002-01-15,0.8922,116.97,1.4791,0.6165,1.0
2002-01-16,0.8817,115.83,1.4705,0.6135,1.0
2002-01-17,0.8819,116.47,1.4659,0.6144,1.0
2002-01-18,0.881,117.08,1.4698,0.6141,1.0
2002-01-21,0.884,117.24,1.4692,0.6156,1.0
2002-01-22,0.883,118.53,1.4686,0.6184,1.0
2002-01-23,0.8856,118.72,1.4737,0.6203,1.0
2002-01-24,0.8767,117.95,1.4687,0.6169,1.0
2002-01-25,0.8663,116.35,1.4716,0.6126,1.0
2002-01-28,0.8578,114.91,1.4736,0.6096,1.0
2002-01-29,0.8624,114.94,1.4717,0.6106,1.0
2002-01-30,0.8642,114.69,1.4709,0.611,1.0
2002-01-31,0.8637,114.73,1.4748,0.6111,1.0
2002-02-01,0.8632,115.66,1.4781,0.61,1.0
2002-02-04,0.8644,115.22,1.4805,0.6097,1.0
2002-02-05,0.8683,115.68,1.4751,0.6115,1.0
2002-02-06,0.8664,115.55,1.4703,0.6122,1.0
2002-02-07,0.8664,115.74,1.4722,0.6149,1.0
2002-02-08,0.874,117.46,1.4722,0.6183,1.0
2002-02-11,0.8794,117.76,1.4781,0.6176,1.0
2002-02-12,0.8753,116.95,1.4766,0.6136,1.0
2002-02-13,0.8731,115.65,1.4776,0.6102,1.0
2002-02-14,0.8693,114.91,1.4828,0.6093,1.0
2002-02-15,0.8705,115.61,1.4813,0.6095,1.0
2002-02-18,0.8715,115.68,1.4804,0.6098,1.0
2002-02-19,0.8692,116.3,1.4786,0.6101,1.0
2002-02-20,0.8743,116.9,1.4812,0.6114,1.0
2002-02-21,0.8701,116.79,1.4793,0.6105,1.0
2002-02-22,0.8747,117.07,1.4796,0.6117,1.0
2002-02-25,0.8724,116.66,1.4772,0.6114,1.0
2002-02-26,0.8682,116.38,1.4761,0.6092,1.0
2002-02-27,0.8649,116.6,1.4767,0.61,1.0
2002-02-28,0.8651,116.07,1.4759,0.61115,1.0
2002-03-01,0.8679,115.69,1.4759,0.6103,1.0
2002-03-04,0.8649,114.4,1.4779,0.6097,1.0
2002-03-05,0.8682,114.46,1.4766,0.6109,1.0
2002-03-06,0.8712,114.86,1.4767,0.6125,1.0
2002-03-07,0.8764,112.96,1.4719,0.6165,1.0
2002-03-08,0.8797,112.5,1.4708,0.6162,1.0
2002-03-11,0.8741,112.52,1.4716,0.6153,1.0
2002-03-12,0.8733,112.4,1.4678,0.6177,1.0
2002-03-13,0.8734,113.02,1.4681,0.6192,1.0
2002-03-14,0.8803,113.25,1.4655,0.6209,1.0
2002-03-15,0.8853,114.12,1.4617,0.6213,1.0
2002-03-18,0.8792,115.31,1.4633,0.6174,1.0
2002-03-19,0.8829,115.97,1.4661,0.6181,1.0
2002-03-20,0.8814,115.72,1.4642,0.6196,1.0
2002-03-21,0.8817,116.56,1.4633,0.618,1.0
2002-03-22,0.8795,116.76,1.4602,0.6169,1.0
2002-03-25,0.8759,116.66,1.4608,0.6135,1.0
2002-03-26,0.8737,116.32,1.4614,0.6138,1.0
2002-03-27,0.8746,115.92,1.4656,0.6139,1.0
2002-03-28,0.8724,115.51,1.467,0.613,1.0
2002-03-29,,,,,1.0
2002-04-01,,,,,1.0
2002-04-02,0.8786,117.2,1.4625,0.6109,1.0
2002-04-03,0.8803,116.87,1.4627,0.6121,1.0
2002-04-04,0.8818,116.68,1.4617,0.6139,1.0
2002-04-05,0.8786,115.98,1.4658,0.6125,1.0
2002-04-08,0.8778,115.61,1.4637,0.6118,1.0
2002-04-09,0.8763,115.29,1.4665,0.6123,1.0
2002-04-10,0.8798,114.74,1.4666,0.6123,1.0
2002-04-11,0.8794,115.8,1.4674,0.6127,1.0
2002-04-12,0.8803,116.28,1.4656,0.6125,1.0
2002-04-15,0.8802,115.79,1.4674,0.6124,1.0
2002-04-16,0.8803,115.73,1.4695,0.6126,1.0
2002-04-17,0.888,115.97,1.4707,0.6148,1.0
2002-04-18,0.8895,116.09,1.4685,0.6154,1.0
2002-04-19,0.8886,115.92,1.4673,0.6144,1.0
2002-04-22,0.8882,115.36,1.4667,0.6138,1.0
2002-04-23,0.8872,115.42,1.4684,0.6132,1.0
2002-04-24,0.8892,115.43,1.4656,0.615,1.0
2002-04-25,0.8969,115.27,1.4647,0.6178,1.0
2002-04-26,0.8971,115.22,1.4644,0.6177,1.0
2002-04-29,0.9038,115.69,1.4637,0.6186,1.0
2002-04-30,0.9008,115.66,1.4621,0.6188,1.0
2002-05-01,,,,,1.0
2002-05-02,0.9032,115.51,1.4564,0.6179,1.0
2002-05-03,0.9083,115.55,1.4548,0.6192,1.0
2002-05-06,0.9144,116.34,1.4563,0.623,1.0
2002-05-07,0.9125,116.97,1.4592,0.623,1.0
2002-05-08,0.9088,116.86,1.4563,0.6227,1.0
2002-05-09,0.9061,116.6,1.4547,0.6221,1.0
2002-05-10,0.9118,116.6,1.4547,0.6239,1.0
2002-05-13,0.9118,116.42,1.4543,0.6244,1.0
2002-05-14,0.9062,116.17,1.4554,0.624,1.0
2002-05-15,0.903,115.83,1.4562,0.6228,1.0
2002-05-16,0.9124,116.3,1.4559,0.6253,1.0
2002-05-17,0.9152,115.65,1.4568,0.6279,1.0
2002-05-20,0.9202,115.59,1.4538,0.6302,1.0
2002-05-21,0.9213,115.02,1.4525,0.6321,1.0
2002-05-22,0.926,115.15,1.4526,0.634,1.0
2002-05-23,0.9213,115.28,1.4537,0.6323,1.0
2002-05-24,0.9188,114.94,1.458,0.6327,1.0
2002-05-27,0.919,114.83,1.459,0.6318,1.0
2002-05-28,0.9255,115.31,1.4627,0.6344,1.0
2002-05-29,0.932,115.87,1.4658,0.6373,1.0
2002-05-30,0.9375,115.76,1.4657,0.6395,1.0
2002-05-31,0.9387,116.39,1.4644,0.6405,1.0
2002-06-03,0.9313,115.67,1.4673,0.6402,1.0
2002-06-04,0.9435,116.44,1.4682,0.645,1.0
2002-06-05,0.9371,116.55,1.4704,0.643,1.0
2002-06-06,0.9386,117.13,1.4744,0.6438,1.0
2002-06-07,0.9452,117.56,1.471,0.6465,1.0
2002-06-10,0.9459,117.93,1.4725,0.6473,1.0
2002-06-11,0.9417,118.14,1.4752,0.643,1.0
2002-06-12,0.9452,118.73,1.4774,0.6431,1.0
2002-06-13,0.9417,118.24,1.4762,0.6404,1.0
2002-06-14,0.9478,117.75,1.4752,0.642,1.0
2002-06-17,0.9426,117.1,1.4765,0.6386,1.0
2002-06-18,0.9484,118.13,1.4762,0.6393,1.0
2002-06-19,0.9561,118.37,1.474,0.6408,1.0
2002-06-20,0.9592,118.68,1.47,0.6422,1.0
2002-06-21,0.9636,117.92,1.4693,0.6444,1.0
2002-06-24,0.9781,118.62,1.4694,0.6501,1.0
2002-06-25,0.9712,118.2,1.4688,0.6464,1.0
2002-06-26,0.9917,118.54,1.4658,0.6491,1.0
2002-06-27,0.9824,118.07,1.4722,0.646,1.0
2002-06-28,0.9975,118.2,1.4721,0.6498,1.0
2002-07-01,0.9913,118.72,1.4699,0.6469,1.0
2002-07-02,0.9838,118.51,1.4663,0.6432,1.0
2002-07-03,0.978,117.44,1.462,0.6421,1.0
2002-07-04,0.979,117.46,1.4646,0.6414,1.0
2002-07-05,0.9725,116.98,1.4659,0.6412,1.0
2002-07-08,0.9828,116.8,1.4688,0.6422,1.0
2002-07-09,0.993,117.32,1.4721,0.6425,1.0
2002-07-10,0.9898,116.7,1.4719,0.6396,1.0
2002-07-11,0.9836,115.43,1.4673,0.6379,1.0
2002-07-12,0.9873,115.62,1.4681,0.6382,1.0
2002-07-15,1.0024,116.22,1.4694,0.6413,1.0
2002-07-16,1.0127,117.18,1.4675,0.6438,1.0
2002-07-17,1.0064,117.39,1.466,0.6432,1.0
2002-07-18,1.0058,117.7,1.4642,0.6428,1.0
2002-07-19,1.0146,117.74,1.4635,0.643,1.0
2002-07-22,1.0086,117.33,1.4559,0.6411,1.0
2002-07-23,0.991,116.37,1.4549,0.6329,1.0
2002-07-24,0.9915,115.72,1.4517,0.6331,1.0
2002-07-25,1.0014,116.8,1.4494,0.636,1.0
2002-07-26,1.0008,117.55,1.4502,0.6337,1.0
2002-07-29,0.9821,117.42,1.4529,0.6285,1.0
2002-07-30,0.9835,117.64,1.4579,0.6294,1.0
2002-07-31,0.9783,117.42,1.4546,0.6261,1.0
2002-08-01,0.976,116.94,1.4505,0.6274,1.0
2002-08-02,0.9873,117.62,1.4504,0.6295,1.0
2002-08-05,0.9836,117.1,1.4543,0.6297,1.0
2002-08-06,0.9689,117.12,1.4546,0.6279,1.0
2002-08-07,0.9698,116.89,1.459,0.6311,1.0
2002-08-08,0.9687,116.92,1.4621,0.6335,1.0
2002-08-09,0.9729,117.17,1.4588,0.6355,1.0
2002-08-12,0.978,116.53,1.4618,0.6386,1.0
2002-08-13,0.9799,116.54,1.4644,0.6391,1.0
2002-08-14,0.9857,114.9,1.4596,0.6394,1.0
2002-08-15,0.9777,114.82,1.4626,0.6381,1.0
2002-08-16,0.9825,115.37,1.4645,0.6403,1.0
2002-08-19,0.9799,116.15,1.4673,0.638,1.0
2002-08-20,0.9792,116.3,1.4694,0.6416,1.0
